"tip_label"	"accession"	"taxid"	"taxname"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"'MK583535, Bacteroides zhangwenhongii, Bacteroides zhangwenhongii, (MK583535), HF-5287 T'"	"MK583535"	"2650157"	"Bacteroides zhangwenhongii"	"2"	"976"	"200643"	"171549"	"815"	"816"	"2650157"	NA
"'KX025134, Bacteroides kribbi, Bacteroides kribbi, (KX025134), R2F3-3-3 T'"	"KX025134"	"1912894"	"Bacteroides kribbi"	"2"	"976"	"200643"	"171549"	"815"	"816"	"1912894"	NA
"'KX025133, Bacteroides koreensis, Bacteroides koreensis, (KX025133), YS-aM39 T'"	"KX025133"	"1912896"	"Bacteroides koreensis"	"2"	"976"	"200643"	"171549"	"815"	"816"	"1912896"	NA
"'AB510705, Bacteroides ovatus, Bacteroides ovatus, (AB510705), JCM 5824 T'"	"AB510705"	"28116"	"Bacteroides ovatus"	"2"	"976"	"200643"	"171549"	"815"	"816"	"28116"	NA
"'MT905157, Bacteroides facilis, Bacteroides facilis, (MT905157), NSJ-77 T'"	"MT905157"	"2764570"	"Bacteroides facilis"	"2"	"976"	"200643"	"171549"	"815"	"816"	"2764570"	NA
"'MK584158, Bacteroides luhongzhouii, Bacteroides luhongzhouii, (MK584158), HF-5141 T'"	"MK584158"	"2650158"	"Bacteroides luhongzhouii"	"2"	"976"	"200643"	"171549"	"815"	"816"	"2650158"	NA
"'AB510713, Bacteroides xylanisolvens, Bacteroides xylanisolvens, (AB510713), JCM 15633 T'"	"AB510713"	"657309"	"Bacteroides xylanisolvens"	"2"	"976"	"200643"	"171549"	"815"	"816"	"371601"	"657309"
"'CP015401, Bacteroides caecimuris, Bacteroides caecimuris, (CP015401), I48 n[G] T'"	"CP015401"	"1796613"	"Bacteroides caecimuris"	"2"	"976"	"200643"	"171549"	"815"	"816"	"1796613"	NA
"'EU136694, Bacteroides acidifaciens, Bacteroides acidifaciens, (EU136694), JCM10556 T'"	"EU136694"	"85831"	"Bacteroides acidifaciens"	"2"	"976"	"200643"	"171549"	"815"	"816"	"85831"	NA
"'CP022412, Bacteroides caccae, Bacteroides caccae, (CP022412), ATCC 43185 n[G] T'"	"CP022412"	"47678"	"Bacteroides caccae"	"2"	"976"	"200643"	"171549"	"815"	"816"	"47678"	NA
"'AB574480, Bacteroides faecichinchillae, Bacteroides faecichinchillae, (AB574480), JCM 17102 T'"	"AB574480"	"1236513"	"Bacteroides faecichinchillae"	"2"	"976"	"200643"	"171549"	"815"	"816"	"871325"	"1236513"
"'MK207058, Bacteroides faecalis, Bacteroides faecalis, (MK207058), KGMB02408 T'"	"MK207058"	"2447885"	"Bacteroides faecalis"	"2"	"976"	"200643"	"171549"	"815"	"816"	"2447885"	NA
"'CR626927, Bacteroides fragilis, Bacteroides fragilis, (CR626927), NCTC 9343 LTP [T] T'"	"CR626927"	"272559"	"Bacteroides fragilis"	"2"	"976"	"200643"	"171549"	"815"	"816"	"817"	"272559"
"'MT905160, Bacteroides hominis, Bacteroides hominis, (MT905160), NSJ-2 T'"	"MT905160"	"2763023"	"Bacteroides hominis"	"2"	"976"	"200643"	"171549"	"815"	"816"	"2763023"	NA
"'AQHX01000008, Bacteroides salyersiae, Bacteroides salyersiae, (AQHX01000008), DSM 18765 T'"	"AQHX01000008"	"1121101"	"Bacteroides salyersiae"	"2"	"976"	"200643"	"171549"	"815"	"816"	"291644"	"1121101"
"'EU136693, Bacteroides nordii, Bacteroides nordii, (EU136693), JCM12987 T'"	"EU136693"	"1203608"	"Bacteroides nordii"	"2"	"976"	"200643"	"171549"	"815"	"816"	"291645"	"1203608"
"'AB547643, Bacteroides graminisolvens, Bacteroides graminisolvens, (AB547643), JCM 15093 T'"	"AB547643"	"477666"	"Bacteroides graminisolvens"	"2"	"976"	"200643"	"171549"	"815"	"816"	"477666"	NA
"'AF319778, Bacteroides coprosuis, Bacteroides coprosuis, (AF319778), PC139 T'"	"AF319778"	"679937"	"Bacteroides coprosuis"	"2"	"976"	"200643"	"171549"	"815"	"816"	"151276"	"679937"
"'AB510706, Bacteroides propionicifaciens, Bacteroides propionicifaciens, (AB510706), JCM 14649 T'"	"AB510706"	"392838"	"Bacteroides propionicifaciens"	"2"	"976"	"200643"	"171549"	"815"	"816"	"392838"	NA
"'AB787271, Bacteroides luti, Bacteroides luti, (AB787271), UasXn-3 T'"	"AB787271"	"1297750"	"Bacteroides luti"	"2"	"976"	"200643"	"171549"	"815"	"816"	"1297750"	NA
"'ADLV01000001, Dysgonomonas gadei, Dysgonomonas gadei, (ADLV01000001), ATCC BAA-286 T'"	"ADLV01000001"	"742766"	"Dysgonomonas gadei"	"2"	"976"	"200643"	"171549"	"2005520"	"156973"	"156974"	"742766"
"'AB971823, Dysgonomonas termitidis, Dysgonomonas termitidis, (AB971823), JCM 30204 T'"	"AB971823"	"1516126"	"Dysgonomonas termitidis"	"2"	"976"	"200643"	"171549"	"2005520"	"156973"	"1516126"	NA
"'AB588022, Dysgonomonas hofstadii, Dysgonomonas hofstadii, (AB588022), JCM 17038 T'"	"AB588022"	"1298597"	"Dysgonomonas hofstadii"	"2"	"976"	"200643"	"171549"	"2005520"	"156973"	"637886"	"1298597"
"'AB548676, Dysgonomonas mossii, Dysgonomonas mossii, (AB548676), JCM 16699 T'"	"AB548676"	"742767"	"Dysgonomonas mossii"	"2"	"976"	"200643"	"171549"	"2005520"	"156973"	"163665"	"742767"
"'AB547446, Dysgonomonas oryzarvi, Dysgonomonas oryzarvi, (AB547446), Dy73 T'"	"AB547446"	"722737"	"Dysgonomonas oryzarvi"	"2"	"976"	"200643"	"171549"	"2005520"	"156973"	"722737"	NA
"'LC021528, Dysgonomonas alginatilytica, Dysgonomonas alginatilytica, (LC021528), HUA-2 T'"	"LC021528"	"1605892"	"Dysgonomonas alginatilytica"	"2"	"976"	"200643"	"171549"	"2005520"	"156973"	"1605892"	NA
"'HG315620, Dysgonomonas macrotermitis, Dysgonomonas macrotermitis, (HG315620), Dys-CH1 T'"	"HG315620"	"1346286"	"Dysgonomonas macrotermitis"	"2"	"976"	"200643"	"171549"	"2005520"	"156973"	"1346286"	NA
"'AB548674, Dysgonomonas capnocytophagoides, Dysgonomonas capnocytophagoides, (AB548674), JCM 16697 T'"	"AB548674"	"45254"	"Dysgonomonas capnocytophagoides"	"2"	"976"	"200643"	"171549"	"2005520"	"156973"	"45254"	NA
"'AY570690, Petrimonas sulfuriphila, Petrimonas sulfuriphila, (AY570690), BN3 T'"	"AY570690"	"285070"	"Petrimonas sulfuriphila"	"2"	"976"	"200643"	"171549"	"2005520"	"307628"	"285070"	NA
"'KP233808, Petrimonas mucosa, Petrimonas mucosa, (KP233808), ING2-E5A T'"	"KP233808"	"1642646"	"Petrimonas mucosa"	"2"	"976"	"200643"	"171549"	"2005520"	"307628"	"1642646"	NA
"'AY742226, Proteiniphilum acetatigenes, Proteiniphilum acetatigenes, (AY742226), TB107 T'"	"AY742226"	"294710"	"Proteiniphilum acetatigenes"	"2"	"976"	"200643"	"171549"	"2005520"	"294702"	"294710"	NA
"'KP233809, Proteiniphilum saccharofermentans, Proteiniphilum saccharofermentans, (KP233809), M3/6 T'"	"KP233809"	"1642647"	"Proteiniphilum saccharofermentans"	"2"	"976"	"200643"	"171549"	"2005520"	"294702"	"1642647"	NA
"'KP233810, Fermentimonas caenicola, Fermentimonas caenicola, (KP233810), ING2-E5B T'"	"KP233810"	"1562970"	"Fermentimonas caenicola"	"2"	"976"	"200643"	"171549"	"2005520"	"1784836"	"1562970"	NA
"'MK170161, Seramator thermalis, Seramator thermalis, (MK170161), SYSU GA16112 T'"	"MK170161"	"2496270"	"Seramator thermalis"	"2"	"976"	"200643"	"171549"	"2005520"	"2919400"	"2496270"	NA
"'CP002345, Paludibacter propionicigenes, Paludibacter propionicigenes, (CP002345), WB4 T'"	"CP002345"	"694427"	"Paludibacter propionicigenes"	"2"	"976"	"200643"	"171549"	"2005523"	"346096"	"185300"	"694427"
"'LM643867, Microbacter margulisiae, Microbacter margulisiae, (LM643867), DSM 27471 T'"	"LM643867"	"1350067"	"Microbacter margulisiae"	"2"	"976"	"200643"	"171549"	"171551"	"1548510"	"1350067"	NA
"'GQ911566, Paludibacter jiangxiensis, Paludibacter jiangxiensis, (GQ911566), NM7 T'"	"GQ911566"	"681398"	"Paludibacter jiangxiensis"	"2"	"976"	"200643"	"171549"	"2005523"	"346096"	"681398"	NA
"'AB547657, Porphyromonas circumdentaria, Porphyromonas circumdentaria, (AB547657), JCM 13864 T'"	"AB547657"	"29524"	"Porphyromonas circumdentaria"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"29524"	NA
"'AB547662, Porphyromonas gingivicanis, Porphyromonas gingivicanis, (AB547662), JCM 15907 T'"	"AB547662"	"266762"	"Porphyromonas gingivicanis"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"266762"	NA
"'AY253728, Porphyromonas endodontalis, Porphyromonas endodontalis, (AY253728), ATCC 35406 T'"	"AY253728"	"28124"	"Porphyromonas endodontalis"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"28124"	NA
"'CP002689, Porphyromonas asaccharolytica, Porphyromonas asaccharolytica, (CP002689), DSM 20707 T'"	"CP002689"	"879243"	"Porphyromonas asaccharolytica"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"28123"	"879243"
"'AB547668, Porphyromonas uenonis, Porphyromonas uenonis, (AB547668), JCM 13868 T'"	"AB547668"	"281920"	"Porphyromonas uenonis"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"281920"	NA
"'ARBY01000031, Porphyromonas macacae, Porphyromonas macacae, (ARBY01000031), DSM 20710 T'"	"ARBY01000031"	"1122974"	"Porphyromonas macacae"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"28115"	"1122974"
"'AB588020, Porphyromonas bennonis, Porphyromonas bennonis, (AB588020), JCM 16335 T'"	"AB588020"	"501496"	"Porphyromonas bennonis"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"501496"	NA
"'AB547664, Porphyromonas levii, Porphyromonas levii, (AB547664), JCM 13866 T'"	"AB547664"	"1122973"	"Porphyromonas levii"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"28114"	"1122973"
"'AB547667, Porphyromonas somerae, Porphyromonas somerae, (AB547667), JCM 13867 T'"	"AB547667"	"1122975"	"Porphyromonas somerae"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"322095"	"1122975"
"'AB547654, Porphyromonas cangingivalis, Porphyromonas cangingivalis, (AB547654), JCM 15983 T'"	"AB547654"	"36874"	"Porphyromonas cangingivalis"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"36874"	NA
"'AB525416, Porphyromonas canoris, Porphyromonas canoris, (AB525416), JCM 16132 T'"	"AB525416"	"36875"	"Porphyromonas canoris"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"36875"	NA
"'AB547658, Porphyromonas crevioricanis, Porphyromonas crevioricanis, (AB547658), JCM 15906 T'"	"AB547658"	"393921"	"Porphyromonas crevioricanis"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"393921"	NA
"'HF969314, Falsiporphyromonas endometrii, Falsiporphyromonas endometrii, (HF969314), LMM 40 LTP [T] T'"	"HF969314"	"1387297"	"Falsiporphyromonas endometrii"	"2"	"976"	"200643"	"171549"	"171551"	"1649291"	"1387297"	NA
"'AB035459, Porphyromonas gingivalis, Porphyromonas gingivalis, (AB035459), ATCC33277 T'"	"AB035459"	"431947"	"Porphyromonas gingivalis"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"837"	"431947"
"'AB547663, Porphyromonas gulae, Porphyromonas gulae, (AB547663), JCM 13865 T'"	"AB547663"	"111105"	"Porphyromonas gulae"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"111105"	NA
"'EU012300, Porphyromonas loveana, Porphyromonas loveana, (EU012300), UQD444 T'"	"EU012300"	"1884669"	"Porphyromonas loveana"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"1884669"	NA
"'X82823, Porphyromonas catoniae, Porphyromonas catoniae, (X82823), ATCC 51270 T'"	"X82823"	"887901"	"Porphyromonas catoniae"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"41976"	"887901"
"'LC014934, Porphyromonas pasteri, Porphyromonas pasteri, (LC014934), KUFDS01 T'"	"LC014934"	"1583331"	"Porphyromonas pasteri"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"1583331"	NA
"'HM583587, Porphyromonas pogonae, Porphyromonas pogonae, (HM583587), MI 10-1288 T'"	"HM583587"	"867595"	"Porphyromonas pogonae"	"2"	"976"	"200643"	"171549"	"171551"	"836"	"867595"	NA
"'AB547708, Tannerella forsythia, Tannerella forsythia, (AB547708), JCM 10827 T'"	"AB547708"	"28112"	"Tannerella forsythia"	"2"	"976"	"200643"	"171549"	"2005525"	"195950"	"28112"	NA
"'KT861602, Tannerella serpentiformis, Tannerella serpentiformis, (KT861602), SP18_26 T'"	"KT861602"	"712710"	"Tannerella serpentiformis"	"2"	"976"	"200643"	"171549"	"2005525"	"195950"	"712710"	NA
"'EU136681, Parabacteroides distasonis, Parabacteroides distasonis, (EU136681), JCM5825 T'"	"EU136681"	"823"	"Parabacteroides distasonis"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"823"	NA
"'AB261128, Parabacteroides johnsonii, Parabacteroides johnsonii, (AB261128), JCM 13406 T'"	"AB261128"	"537006"	"Parabacteroides johnsonii"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"387661"	"537006"
"'MH697664, Parabacteroides acidifaciens, Parabacteroides acidifaciens, (MH697664), 426-9 T'"	"MH697664"	"2290935"	"Parabacteroides acidifaciens"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"2290935"	NA
"'AB238928, Parabacteroides merdae, Parabacteroides merdae, (AB238928), JCM 9497 T'"	"AB238928"	"46503"	"Parabacteroides merdae"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"46503"	NA
"'AB574482, Parabacteroides chinchillae, Parabacteroides chinchillae, (AB574482), JCM 17104 T'"	"AB574482"	"871327"	"Parabacteroides chinchillae"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"871327"	NA
"'MT905166, Parabacteroides hominis, Parabacteroides hominis, (MT905166), NSJ-79 T'"	"MT905166"	"2763057"	"Parabacteroides hominis"	NA	NA	NA	NA	NA	NA	NA	NA
"'EU136697, Parabacteroides goldsteinii, Parabacteroides goldsteinii, (EU136697), JCM13446 T'"	"EU136697"	"927665"	"Parabacteroides goldsteinii"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"328812"	"927665"
"'AB470343, Parabacteroides gordonii, Parabacteroides gordonii, (AB470343), JCM 15724 T'"	"AB470343"	"1203610"	"Parabacteroides gordonii"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"574930"	"1203610"
"'KX462878, Parabacteroides chongii, Parabacteroides chongii, (KX462878), YMC B3181 T'"	"KX462878"	"2685834"	"Parabacteroides chongii"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"2685834"	NA
"'AB739697, Parabacteroides faecis, Parabacteroides faecis, (AB739697), 157 T'"	"AB739697"	"1217282"	"Parabacteroides faecis"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"1217282"	NA
"'HQ020488, Macellibacteroides fermentans, Macellibacteroides fermentans, (HQ020488), LIND7H T'"	"HQ020488"	"879969"	"Macellibacteroides fermentans"	"2"	"976"	"200643"	"171549"	"171551"	"1159323"	"879969"	NA
"'JN029805, Parabacteroides chartae, Parabacteroides chartae, (JN029805), NS31-3 T'"	"JN029805"	"1037355"	"Parabacteroides chartae"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	"1037355"	NA
"'MK521458, Duncaniella dubosii, Duncaniella dubosii, (MK521458), H5 T'"	"MK521458"	"2518971"	"Duncaniella dubosii"	"2"	"976"	"200643"	"171549"	"2005473"	"2518495"	"2518971"	NA
"'MG970328, Duncaniella muris, Duncaniella muris, (MG970328), 129-Nlrp6 T'"	"MG970328"	"2094150"	"Duncaniella muris"	"2"	"976"	"200643"	"171549"	"2005473"	"2518495"	"2094150"	NA
"'MK521456, Duncaniella freteri, Duncaniella freteri, (MK521456), TLL-A3 T'"	"MK521456"	"2530391"	"Duncaniella freteri"	"2"	"976"	"200643"	"171549"	"2005473"	"2518495"	"2530391"	NA
"'MK521455, Muribaculum gordoncarteri, Muribaculum gordoncarteri, (MK521455), TLL-A4 T'"	"MK521455"	"2530390"	"Muribaculum gordoncarteri"	"2"	"976"	"200643"	"171549"	"2005473"	"1918540"	"2530390"	NA
"'KR364784, Muribaculum intestinale, Muribaculum intestinale, (KR364784), YL27 T'"	"KR364784"	"1796646"	"Muribaculum intestinale"	"2"	"976"	"200643"	"171549"	"2005473"	"1918540"	"1796646"	NA
"'MG970331, Paramuribaculum intestinale, Paramuribaculum intestinale, (MG970331), B1117 T'"	"MG970331"	"2094151"	"Paramuribaculum intestinale"	"2"	"976"	"200643"	"171549"	"2005473"	"2518497"	"2094151"	NA
"'MN537547, Sodaliphilus pleomorphus, Sodaliphilus pleomorphus, (MN537547), DSM 108610 T'"	"MN537547"	"2606626"	"Sodaliphilus pleomorphus"	"2"	"976"	"200643"	"171549"	"2005473"	"2815786"	"2606626"	NA
"'CP007034, Barnesiella viscericola, Barnesiella viscericola, (CP007034), C46, DSM 18177 n[G] T'"	"CP007034"	"880074"	"Barnesiella viscericola"	"2"	"976"	"200643"	"171549"	"2005519"	"397864"	"397865"	"880074"
"'AB547647, Barnesiella intestinihominis, Barnesiella intestinihominis, (AB547647), JCM 15079 T'"	"AB547647"	"487174"	"Barnesiella intestinihominis"	"2"	"976"	"200643"	"171549"	"2005519"	"397864"	"487174"	NA
"'JAOQJK000000000, Barnesiella propionica, Barnesiella propionica, (JAOQJK000000000), E21 T'"	"JAOQJK000000000"	"2981781"	"Barnesiella propionica"	"2"	"976"	"200643"	"171549"	"2005519"	"397864"	"2981781"	NA
"'KJ572412, Coprobacter secundus subsp. secundus, Coprobacter secundus subsp. secundus, (KJ572412), 177 T'"	"KJ572412"	"1501392"	"Coprobacter secundus subsp. secundus"	"2"	"976"	"200643"	"171549"	"2005519"	"1348911"	"1501392"	NA
"'JTDA01000039, Coprobacter secundus, Coprobacter secundus, (JTDA01000039), 177 T'"	"JTDA01000039"	"1501392"	"Coprobacter secundus"	"2"	"976"	"200643"	"171549"	"2005519"	"1348911"	"1501392"	NA
"'LC580152, Coprobacter secundus subsp. similis, Coprobacter secundus subsp. similis, (LC580152), 2CBH44 T'"	"LC580152"	"2751153"	"Coprobacter secundus subsp. similis"	"2"	"976"	"200643"	"171549"	"2005519"	"1348911"	"1501392"	NA
"'JN703378, Coprobacter fastidiosus, Coprobacter fastidiosus, (JN703378), NSB1 T'"	"JN703378"	"1349822"	"Coprobacter fastidiosus"	"2"	"976"	"200643"	"171549"	"2005519"	"1348911"	"1099853"	"1349822"
"'CP041345, Tenuifilum thalassicum, Tenuifilum thalassicum, (CP041345), 38-H T'"	"CP041345"	"2590900"	"Tenuifilum thalassicum"	"2"	"976"	"200643"	"171549"	"2760872"	"2760873"	"2590900"	NA
"'MT501785, Perlabentimonas gracilis, Perlabentimonas gracilis, (MT501785), M08_MBT'"	"MT501785"	"2715279"	"Perlabentimonas gracilis"	"2"	"976"	"200643"	"171549"	"2760872"	"2866216"	"2715279"	NA
"'AB611036, Acetobacteroides hydrogenigenes, Acetobacteroides hydrogenigenes, (AB611036), RL-C T'"	"AB611036"	"979970"	"Acetobacteroides hydrogenigenes"	"2"	"976"	"200643"	"171549"	"171550"	"1647173"	"979970"	NA
"'KR072685, Williamwhitmania taraxaci, Williamwhitmania taraxaci, (KR072685), A7P-90m T'"	"KR072685"	"1640674"	"Williamwhitmania taraxaci"	"2"	"976"	"200643"	"171549"	"2038695"	"2038697"	"1640674"	NA
"'MG963286, Butyricimonas faecalis, Butyricimonas faecalis, (MG963286), H184 T'"	"MG963286"	"2093856"	"Butyricimonas faecalis"	"2"	"976"	"200643"	"171549"	"1853231"	"574697"	"2093856"	NA
"'AB443949, Butyricimonas virosa, Butyricimonas virosa, (AB443949), JCM 15149 T'"	"AB443949"	"544645"	"Butyricimonas virosa"	"2"	"976"	"200643"	"171549"	"1853231"	"574697"	"544645"	NA
"'AB916501, Butyricimonas faecihominis, Butyricimonas faecihominis, (AB916501), 180-3 T'"	"AB916501"	"1472416"	"Butyricimonas faecihominis"	"2"	"976"	"200643"	"171549"	"1853231"	"574697"	"1472416"	NA
"'AB916502, Butyricimonas paravirosa, Butyricimonas paravirosa, (AB916502), 214-4 T'"	"AB916502"	"1472417"	"Butyricimonas paravirosa"	"2"	"976"	"200643"	"171549"	"1853231"	"574697"	"1472417"	NA
"'AB443948, Butyricimonas synergistica, Butyricimonas synergistica, (AB443948), JCM 15148 T'"	"AB443948"	"544644"	"Butyricimonas synergistica"	"2"	"976"	"200643"	"171549"	"1853231"	"574697"	"544644"	NA
"'LN881588, Gabonibacter massiliensis, Gabonibacter massiliensis, (LN881588), GM7 T'"	"LN881588"	"1720195"	"Gabonibacter massiliensis"	"2"	"976"	"200643"	"171549"	"171551"	"1911312"	"1720195"	NA
"'AY560020, Odoribacter denticanis, Odoribacter denticanis, (AY560020), B106 T'"	"AY560020"	"283169"	"Odoribacter denticanis"	"2"	"976"	"200643"	"171549"	"1853231"	"283168"	"283169"	NA
"'AB547648, Odoribacter laneus, Odoribacter laneus, (AB547648), JCM 16069 T'"	"AB547648"	"742817"	"Odoribacter laneus"	"2"	"976"	"200643"	"171549"	"1853231"	"283168"	"626933"	"742817"
"'CP002544, Odoribacter splanchnicus, Odoribacter splanchnicus, (CP002544), DSM 20712 T'"	"CP002544"	"709991"	"Odoribacter splanchnicus"	"2"	"976"	"200643"	"171549"	"1853231"	"283168"	"28118"	"709991"
"'CP013118.1, Salinivirga cyanobacteriivorans, Salinivirga cyanobacteriivorans, (CP013118.1), L21-Spi-D4 T'"	"CP013118.1"	"1307839"	"Salinivirga cyanobacteriivorans"	"2"	"976"	"200643"	"171549"	"1970190"	"1970191"	"1307839"	NA
"'FR839023, Alkaliflexus imshenetskii, Alkaliflexus imshenetskii, (FR839023), DSM 15055 T'"	"FR839023"	"286730"	"Alkaliflexus imshenetskii"	"2"	"976"	"200643"	"1970189"	"558415"	"286729"	"286730"	NA
"'HQ697914, Mangroviflexus xiamenensis, Mangroviflexus xiamenensis, (HQ697914), P2 T'"	"HQ697914"	"995053"	"Mangroviflexus xiamenensis"	"2"	"976"	"200643"	"1970189"	"558415"	"1434020"	"995053"	NA
"'KY659246, Geofilum rhodophaeum, Geofilum rhodophaeum, (KY659246), HF401 T'"	"KY659246"	"1965019"	"Geofilum rhodophaeum"	"2"	"976"	"200643"	"1970189"	"558415"	"1236988"	"1965019"	NA
"'AB362265, Geofilum rubicundum, Geofilum rubicundum, (AB362265), JAM-BA0501 T'"	"AB362265"	"1236989"	"Geofilum rubicundum"	"2"	"976"	"200643"	"1970189"	"558415"	"1236988"	"472113"	"1236989"
"'FR733683, Breznakibacter xylanolyticus, Breznakibacter xylanolyticus, (FR733683), DSM6779 T'"	"FR733683"	"990"	"Breznakibacter xylanolyticus"	"2"	"976"	"200643"	"1970189"	"558415"	"2762384"	"990"	NA
"'HQ191474, Alkalitalea saponilacus, Alkalitalea saponilacus, (HQ191474), SC/BZ-SP2 T'"	"HQ191474"	"889453"	"Alkalitalea saponilacus"	"2"	"976"	"200643"	"1970189"	"558415"	"1193324"	"889453"	NA
"'GQ922844, Natronoflexus pectinivorans, Natronoflexus pectinivorans, (GQ922844), AP1 T'"	"GQ922844"	"682526"	"Natronoflexus pectinivorans"	"2"	"976"	"200643"	"1970189"	"558415"	"1434024"	"682526"	NA
"'AJ418048, Anaerophaga thermohalophila, Anaerophaga thermohalophila, (AJ418048), Fru22 T'"	"AJ418048"	"886379"	"Anaerophaga thermohalophila"	"2"	"976"	"200643"	"1970189"	"558415"	"177399"	"177400"	"886379"
"'DQ517535, Thermophagus xiamenensis, Thermophagus xiamenensis, (DQ517535), HS1 T'"	"DQ517535"	"385682"	"Thermophagus xiamenensis"	"2"	"976"	"200643"	"1970189"	"558415"	"1434049"	"385682"	NA
"'AJKI01000048, Marinilabilia salmonicolor, Marinilabilia salmonicolor, (AJKI01000048), JCM 21150 T'"	"AJKI01000048"	"1168289"	"Marinilabilia salmonicolor"	"2"	"976"	"200643"	"1970189"	"558415"	"59738"	"989"	"1168289"
"'MH188861, Marinilabilia rubra, Marinilabilia rubra, (MH188861), WTE T'"	"MH188861"	"2162893"	"Marinilabilia rubra"	"2"	"976"	"200643"	"1970189"	"558415"	"59738"	"2162893"	NA
"'KF620113, Carboxylicivirga taeanensis, Carboxylicivirga taeanensis, (KF620113), MEBiC 08903 T'"	"KF620113"	"1416875"	"Carboxylicivirga taeanensis"	"2"	"976"	"200643"	"1970189"	"558415"	"1628153"	"1416875"	NA
"'JQ672625, Carboxylicivirga mesophila, Carboxylicivirga mesophila, (JQ672625), MEBiC 07026 T'"	"JQ672625"	"1166478"	"Carboxylicivirga mesophila"	"2"	"976"	"200643"	"1970189"	"558415"	"1628153"	"1166478"	NA
"'MW532703, Carboxylicivirga marina, Carboxylicivirga marina, (MW532703), N1Y132T'"	"MW532703"	"2800988"	"Carboxylicivirga marina"	"2"	"976"	"200643"	"1970189"	"558415"	"1628153"	"2800988"	NA
"'KY800901, Carboxylicivirga sediminis, Carboxylicivirga sediminis, (KY800901), JR1 T'"	"KY800901"	"2006564"	"Carboxylicivirga sediminis"	"2"	"976"	"200643"	"1970189"	"558415"	"1628153"	"2006564"	NA
"'KP172527, Carboxylicivirga linearis, Carboxylicivirga linearis, (KP172527), FB218 T'"	"KP172527"	"1628157"	"Carboxylicivirga linearis"	"2"	"976"	"200643"	"1970189"	"558415"	"1628153"	"1628157"	NA
"'KR809872, Carboxylicivirga flava, Carboxylicivirga flava, (KR809872), Q15 T'"	"KR809872"	"1740245"	"Carboxylicivirga flava"	"2"	"976"	"200643"	"1970189"	"558415"	"1628153"	"1740245"	NA
"'JF721990, Saccharicrinis aurantiacus, Saccharicrinis aurantiacus, (JF721990), HQYD1 T'"	"JF721990"	"1849719"	"Saccharicrinis aurantiacus"	"2"	"976"	"200643"	"1970189"	"558415"	"1618113"	"1849719"	NA
"'KJ093446, Saccharicrinis marinus, Saccharicrinis marinus, (KJ093446), Y11 T'"	"KJ093446"	"1477105"	"Saccharicrinis marinus"	"2"	"976"	"200643"	"1970189"	"558415"	"1849718"	"1477105"	NA
"'MK975475, Labilibacter sediminis, Labilibacter sediminis, (MK975475), CG51 T'"	"MK975475"	"2570926"	"Labilibacter sediminis"	"2"	"976"	"200643"	"1970189"	"558415"	"1849718"	"2570926"	NA
"'JQ683776, Saccharicrinis carchari, Saccharicrinis carchari, (JQ683776), SS12 T'"	"JQ683776"	"1168039"	"Saccharicrinis carchari"	"2"	"976"	"200643"	"1970189"	"558415"	"1618113"	"1168039"	NA
"'AB517712, Saccharicrinis fermentans, Saccharicrinis fermentans, (AB517712), NBRC 15936 T'"	"AB517712"	"982"	"Saccharicrinis fermentans"	"2"	"976"	"200643"	"1970189"	"558415"	"1618113"	"982"	NA
"'JX983191, Mangrovibacterium diazotrophicum, Mangrovibacterium diazotrophicum, (JX983191), SCSIO N0430 T'"	"JX983191"	"1261403"	"Mangrovibacterium diazotrophicum"	"2"	"976"	"200643"	"1970189"	"1471398"	"1573808"	"1261403"	NA
